rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,tooquick
null,,color_black4,876957,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,880463,,,,black_plus_sign,,,null,object_14a.png,object_03c.png,,,,,,,,,,
null,,black_cross(without_color)4,880893,,,,green,,,null,object_14a.png,object_03c.png,,,,,,,,,,
null,,rt_plussign_withcolor4,881397,,,,green,,,null,object_14a.png,object_03c.png,,,,,,,,,,
939.8000000119209,,rt_thecrossant_black4,882974,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black4,883078,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,886584,,,,black_plus_sign,,,null,object_13b.png,object_12c.png,,,,,,,,,,
null,,black_cross(without_color)4,887005,,,,blue,,,null,object_13b.png,object_12c.png,,,,,,,,,,
null,,rt_plussign_withcolor4,887509,,,,blue,,,null,object_13b.png,object_12c.png,,,,,,,,,,
796.8999999761581,,rt_thecrossant_black4,889095,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black4,889200,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,892704,,,,black_plus_sign,,,null,object_01a.png,object_06c.png,,,,,,,,,,
null,,black_cross(without_color)4,893610,,,,green,,,null,object_01a.png,object_06c.png,,,,,,,,,,
null,,rt_plussign_withcolor4,894113,,,,green,,,null,object_01a.png,object_06c.png,,,,,,,,,,
1164.3999999761581,,rt_thecrossant_black4,895216,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black4,895320,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,898826,,,,black_plus_sign,,,null,object_06a.png,object_08c.png,,,,,,,,,,
null,,black_cross(without_color)4,899701,,,,green,,,null,object_06a.png,object_08c.png,,,,,,,,,,
null,,rt_plussign_withcolor4,900205,,,,green,,,null,object_06a.png,object_08c.png,,,,,,,,,,
1274,,rt_thecrossant_black4,901338,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black4,901441,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,904946,,,,black_plus_sign,,,null,object_08b.png,object_09c.png,,,,,,,,,,
null,,black_cross(without_color)4,905661,,,,green,,,null,object_08b.png,object_09c.png,,,,,,,,,,
null,,rt_plussign_withcolor4,906164,,,,green,,,null,object_08b.png,object_09c.png,,,,,,,,,,
1067.8999999761581,,rt_thecrossant_black4,907456,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black4,907560,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,911065,,,,black_plus_sign,,,null,object_15c.png,object_08a.png,,,,,,,,,,
null,,black_cross(without_color)4,911761,,,,green,,,null,object_15c.png,object_08a.png,,,,,,,,,,
null,,rt_plussign_withcolor4,912264,,,,green,,,null,object_15c.png,object_08a.png,,,,,,,,,,
1193.300000011921,,rt_thecrossant_black4,913576,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black4,913680,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,917185,,,,black_plus_sign,,,null,object_12a.png,object_02b.png,,,,,,,,,,
null,,black_cross(without_color)4,918172,,,,green,,,null,object_12a.png,object_02b.png,,,,,,,,,,
null,,rt_plussign_withcolor4,918675,,,,green,,,null,object_12a.png,object_02b.png,,,,,,,,,,
1175.699999988079,,rt_thecrossant_black4,919695,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black4,919799,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,thebreak,919903,,,,<p></p>,,,null,,,,,,,,,,,,
816.4000000357628,,intro_0,920721,,,,instruct,,,32,,,,,,,,,,,,
2548.300000011921,,directmemory_phase4,923271,,,,object_09c.png,,,49,,,1,,object_08b.png,object_04c.png,object_12a.png,object_08b.png,,0.8043478260869565,1,
2062.699999988079,,directmemory_phase4,925336,,,,object_03c.png,,,50,,,1,,object_01a.png,object_14a.png,object_06a.png,object_14a.png,,0.8085106382978723,1,
4249,,directmemory_phase4,929588,,,,object_08c.png,,,50,,,1,,object_05b.png,object_06a.png,object_11a.png,object_06a.png,,0.8125,1,
2091.699999988079,,directmemory_phase4,931682,,,,object_10c.png,,,50,,,1,,object_13b.png,object_04b.png,object_02b.png,object_04b.png,,0.8163265306122449,1,
2275,,directmemory_phase4,933959,,,,object_02c.png,,,51,,,1,,object_02b.png,object_05b.png,object_03a.png,object_03a.png,,0.82,1,
1570.199999988079,,directmemory_phase4,935533,,,,object_13b.png,,,51,,,1,,object_09b.png,object_05b.png,object_12c.png,object_12c.png,,0.8235294117647058,1,
1719.199999988079,,directmemory_phase4,937255,,,,object_13c.png,,,50,,,1,,object_07b.png,object_11a.png,object_15c.png,object_11a.png,,0.8269230769230769,1,
1346.699999988079,,directmemory_phase4,938605,,,,object_01a.png,,,51,,,1,,object_09b.png,object_08a.png,object_06c.png,object_06c.png,,0.8301886792452831,1,
2057.199999988079,,directmemory_phase4,940665,,,,object_07b.png,,,50,,,1,,object_03c.png,object_09b.png,object_12c.png,object_09b.png,,0.8333333333333334,1,
1281.5,,directmemory_phase4,941949,,,,object_10a.png,,,51,,,1,,object_02b.png,object_10c.png,object_03b.png,object_03b.png,,0.8363636363636363,1,
2750.599999964237,,directmemory_phase4,944703,,,,object_04a.png,,,51,,,1,,object_02b.png,object_13c.png,object_04c.png,object_04c.png,,0.8392857142857143,1,
5116.300000011921,,directmemory_phase4,949823,,,,object_05b.png,,,50,,,1,,object_01a.png,object_05a.png,object_15c.png,object_05a.png,,0.8421052631578947,1,
2185.300000011921,,directmemory_phase4,952010,,,,object_12a.png,,,49,,,1,,object_02b.png,object_09b.png,object_01a.png,object_02b.png,,0.8448275862068966,1,
1302.699999988079,,directmemory_phase4,953316,,,,object_08a.png,,,51,,,0,,object_15c.png,object_04b.png,object_10c.png,object_15c.png,,0.8305084745762712,0,
2527.5,,directmemory_phase4,955847,,,,object_02a.png,,,49,,,1,,object_14b.png,object_04b.png,object_02c.png,object_14b.png,,0.8333333333333334,1,
null,,thebreak,955951,,,,<p></p>,,,null,,,,,,,,,,,,
1015,,intro_0,956969,,,,instruct,,,32,,,,,,,,,,,,
null,,learn_phase(without_color)5,960473,,,,black_plus_sign,,,null,object_04b.png,object_14c.png,,,,,,,,,,
null,,black_cross(without_color)5,961278,,,,green,,,null,object_04b.png,object_14c.png,,,,,,,,,,
null,,rt_plussign_withcolor5,961781,,,,green,,,null,object_04b.png,object_14c.png,,,,,,,,,,
1665.5,,rt_thecrossant_black5,962984,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black5,963088,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,966593,,,,black_plus_sign,,,null,object_13a.png,object_09b.png,,,,,,,,,,
null,,black_cross(without_color)5,967531,,,,green,,,null,object_13a.png,object_09b.png,,,,,,,,,,
null,,rt_plussign_withcolor5,968034,,,,green,,,null,object_13a.png,object_09b.png,,,,,,,,,,
1468.300000011921,,rt_thecrossant_black5,969104,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black5,969207,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,972713,,,,black_plus_sign,,,null,object_09a.png,object_08b.png,,,,,,,,,,
null,,black_cross(without_color)5,973348,,,,blue,,,null,object_09a.png,object_08b.png,,,,,,,,,,
null,,rt_plussign_withcolor5,973851,,,,blue,,,null,object_09a.png,object_08b.png,,,,,,,,,,
1235.1000000238419,,rt_thecrossant_black5,975225,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black5,975329,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,978834,,,,black_plus_sign,,,null,object_05a.png,object_07a.png,,,,,,,,,,
null,,black_cross(without_color)5,979424,,,,blue,,,null,object_05a.png,object_07a.png,,,,,,,,,,
null,,rt_plussign_withcolor5,979928,,,,blue,,,null,object_05a.png,object_07a.png,,,,,,,,,,
1428.0999999642372,,rt_thecrossant_black5,981345,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black5,981449,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,984954,,,,black_plus_sign,,,null,object_15b.png,object_03b.png,,,,,,,,,,
null,,black_cross(without_color)5,985969,,,,blue,,,null,object_15b.png,object_03b.png,,,,,,,,,,
null,,rt_plussign_withcolor5,986473,,,,blue,,,null,object_15b.png,object_03b.png,,,,,,,,,,
1438.1000000238419,,rt_thecrossant_black5,987466,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black5,987570,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,991075,,,,black_plus_sign,,,null,object_15c.png,object_15a.png,,,,,,,,,,
null,,black_cross(without_color)5,991904,,,,blue,,,null,object_15c.png,object_15a.png,,,,,,,,,,
null,,rt_plussign_withcolor5,992408,,,,blue,,,null,object_15c.png,object_15a.png,,,,,,,,,,
1661.5,,rt_thecrossant_black5,993587,,,,black_plus_sign,,,50,,,0,,,,,,,0.8333333333333334,,
null,,color_black5,993692,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,997196,,,,black_plus_sign,,,null,object_12b.png,object_06c.png,,,,,,,,,,
null,,black_cross(without_color)5,998226,,,,blue,,,null,object_12b.png,object_06c.png,,,,,,,,,,
null,,rt_plussign_withcolor5,998730,,,,blue,,,null,object_12b.png,object_06c.png,,,,,,,,,,
null,,rt_thecrossant_black5,999709,,,,black_plus_sign,,,null,,,,,,,,,,0.8333333333333334,,
null,,warning_page,1004715,,,,warning,,,null,,,,,,,,,,,,
null,,color_black5,1004829,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1008334,,,,black_plus_sign,,,null,object_04c.png,object_11b.png,,,,,,,,,,
null,,black_cross(without_color)5,1009434,,,,blue,,,null,object_04c.png,object_11b.png,,,,,,,,,,
null,,rt_plussign_withcolor5,1009938,,,,blue,,,null,object_04c.png,object_11b.png,,,,,,,,,,
1459,,rt_thecrossant_black5,1010845,,,,black_plus_sign,,,49,,,1,,,,,,,0.8571428571428571,,
null,,color_black5,1010949,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1014454,,,,black_plus_sign,,,null,object_14b.png,object_10b.png,,,,,,,,,,
null,,black_cross(without_color)5,1015198,,,,green,,,null,object_14b.png,object_10b.png,,,,,,,,,,
null,,rt_plussign_withcolor5,1015702,,,,green,,,null,object_14b.png,object_10b.png,,,,,,,,,,
1944.0999999642372,,rt_thecrossant_black5,1016965,,,,black_plus_sign,,,49,,,0,,,,,,,0.75,,
null,,color_black5,1017070,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1020575,,,,black_plus_sign,,,null,object_12c.png,object_01b.png,,,,,,,,,,
null,,black_cross(without_color)5,1021335,,,,blue,,,null,object_12c.png,object_01b.png,,,,,,,,,,
null,,rt_plussign_withcolor5,1021839,,,,blue,,,null,object_12c.png,object_01b.png,,,,,,,,,,
1124.3999999761581,,rt_thecrossant_black5,1023088,,,,black_plus_sign,,,49,,,1,,,,,,,0.7777777777777778,,
null,,color_black5,1023192,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1026697,,,,black_plus_sign,,,null,object_06b.png,object_14a.png,,,,,,,,,,
null,,black_cross(without_color)5,1027351,,,,blue,,,null,object_06b.png,object_14a.png,,,,,,,,,,
null,,rt_plussign_withcolor5,1027854,,,,blue,,,null,object_06b.png,object_14a.png,,,,,,,,,,
1064.800000011921,,rt_thecrossant_black5,1029208,,,,black_plus_sign,,,50,,,0,,,,,,,0.7,,
null,,color_black5,1029313,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1032818,,,,black_plus_sign,,,null,object_02b.png,object_07c.png,,,,,,,,,,
null,,black_cross(without_color)5,1033868,,,,blue,,,null,object_02b.png,object_07c.png,,,,,,,,,,
null,,rt_plussign_withcolor5,1034371,,,,blue,,,null,object_02b.png,object_07c.png,,,,,,,,,,
1095,,rt_thecrossant_black5,1035329,,,,black_plus_sign,,,50,,,0,,,,,,,0.6363636363636364,,
null,,warning_page,1040333,,,,warning,,,null,,,,,,,,,,,,
null,,color_black5,1040446,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1043952,,,,black_plus_sign,,,null,object_01c.png,object_06a.png,,,,,,,,,,
null,,black_cross(without_color)5,1044693,,,,blue,,,null,object_01c.png,object_06a.png,,,,,,,,,,
null,,rt_plussign_withcolor5,1045196,,,,blue,,,null,object_01c.png,object_06a.png,,,,,,,,,,
2201.100000023842,,rt_thecrossant_black5,1046463,,,,black_plus_sign,,,50,,,0,,,,,,,0.5833333333333334,,
null,,warning_page,1051467,,,,warning,,,null,,,,,,,,,,,,
null,,color_black5,1051580,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1055085,,,,black_plus_sign,,,null,object_03a.png,object_05c.png,,,,,,,,,,
null,,black_cross(without_color)5,1056152,,,,blue,,,null,object_03a.png,object_05c.png,,,,,,,,,,
null,,rt_plussign_withcolor5,1056655,,,,blue,,,null,object_03a.png,object_05c.png,,,,,,,,,,
1173.6000000238419,,rt_thecrossant_black5,1057595,,,,black_plus_sign,,,50,,,0,,,,,,,0.5384615384615384,,
null,,warning_page,1062600,,,,warning,,,null,,,,,,,,,,,,
null,,color_black5,1062714,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1066219,,,,black_plus_sign,,,null,object_11a.png,object_11c.png,,,,,,,,,,
null,,black_cross(without_color)5,1067269,,,,blue,,,null,object_11a.png,object_11c.png,,,,,,,,,,
null,,rt_plussign_withcolor5,1067772,,,,blue,,,null,object_11a.png,object_11c.png,,,,,,,,,,
2062.199999988079,,rt_thecrossant_black5,1068730,,,,black_plus_sign,,,49,,,1,,,,,,,0.5714285714285714,,
null,,color_black5,1068834,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,thebreak,1068940,,,,<p></p>,,,null,,,,,,,,,,,,
5198,,intro_0,1074140,,,,instruct,,,32,,,,,,,,,,,,
6457.599999964237,,directmemory_phase5,1080599,,,,object_14c.png,,,50,,,0,,object_12c.png,object_07c.png,object_04b.png,object_04b.png,,0.819672131147541,0,
5561.900000035763,,directmemory_phase5,1086165,,,,object_07c.png,,,50,,,0,,object_02b.png,object_12c.png,object_05c.png,object_02b.png,,0.8064516129032258,0,
2070.600000023842,,directmemory_phase5,1088239,,,,object_06c.png,,,50,,,0,,object_12b.png,object_01b.png,object_02b.png,object_12b.png,,0.7936507936507936,0,
3989.7000000476837,,directmemory_phase5,1092232,,,,object_09a.png,,,51,,,0,,object_15a.png,object_08b.png,object_03a.png,object_08b.png,,0.78125,0,
1423.8999999761581,,directmemory_phase5,1093660,,,,object_07a.png,,,50,,,0,,object_06c.png,object_14c.png,object_05a.png,object_05a.png,,0.7692307692307693,0,
432.60000002384186,,directmemory_phase5,1094096,,,,object_15a.png,,,51,,,0,,object_15c.png,object_14a.png,object_07a.png,object_15c.png,,0.7575757575757576,0,
557.1000000238419,,directmemory_phase5,1094656,,,,object_01b.png,,,50,,,0,,object_12c.png,object_09b.png,object_15a.png,object_12c.png,,0.746268656716418,0,
660,,directmemory_phase5,1095320,,,,object_15b.png,,,50,,,0,,object_06a.png,object_06b.png,object_03b.png,object_03b.png,,0.7352941176470589,0,
2392.5,,directmemory_phase5,1097716,,,,object_13a.png,,,49,,,0,,object_11a.png,object_09a.png,object_09b.png,object_09b.png,,0.7246376811594203,0,1
null,,slowdown_page,1107721,,,,too_quick,,,null,,,,,,,,,,,,
1855.8999999761581,,directmemory_phase5,1109580,,,,object_05c.png,,,49,,,0,,object_06a.png,object_15b.png,object_03a.png,object_03a.png,,0.7142857142857143,0,
3507.899999976158,,directmemory_phase5,1113091,,,,object_06b.png,,,49,,,1,,object_14a.png,object_08b.png,object_05c.png,object_14a.png,,0.7183098591549296,1,
1794.199999988079,,directmemory_phase5,1114888,,,,object_11a.png,,,49,,,0,,object_03a.png,object_11c.png,object_15b.png,object_11c.png,,0.7083333333333334,0,
2414.699999988079,,directmemory_phase5,1117305,,,,object_11b.png,,,50,,,0,,object_04b.png,object_07c.png,object_04c.png,object_04c.png,,0.6986301369863014,0,
1728.199999988079,,directmemory_phase5,1119037,,,,object_01c.png,,,50,,,1,,object_11c.png,object_06a.png,object_12c.png,object_06a.png,,0.7027027027027027,1,
2374.699999988079,,directmemory_phase5,1121415,,,,object_14b.png,,,50,,,0,,object_15a.png,object_06c.png,object_10b.png,object_10b.png,,0.6933333333333334,0,
null,,thebreak,1121519,,,,<p></p>,,,null,,,,,,,,,,,,
1361.1000000238419,,intro_0,1122883,,,,instruct,,,32,,,,,,,,,,,,
null,,learn_phase(without_color)6,1126387,,,,black_plus_sign,,,null,object_04b.png,object_14c.png,,,,,,,,,,
null,,black_cross(without_color)6,1126883,,,,blue,,,null,object_04b.png,object_14c.png,,,,,,,,,,
null,,rt_plussign_withcolor6,1127386,,,,blue,,,null,object_04b.png,object_14c.png,,,,,,,,,,
1700.1000000238419,,rt_thecrossant_black6,1128898,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black6,1129002,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1132508,,,,black_plus_sign,,,null,object_02b.png,object_07c.png,,,,,,,,,,
null,,black_cross(without_color)6,1133363,,,,blue,,,null,object_02b.png,object_07c.png,,,,,,,,,,
null,,rt_plussign_withcolor6,1133867,,,,blue,,,null,object_02b.png,object_07c.png,,,,,,,,,,
null,,rt_thecrossant_black6,1135021,,,,black_plus_sign,,,null,,,,,,,,,,1,,
null,,warning_page,1140026,,,,warning,,,null,,,,,,,,,,,,
null,,color_black6,1140141,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1143645,,,,black_plus_sign,,,null,object_03a.png,object_05c.png,,,,,,,,,,
null,,black_cross(without_color)6,1144728,,,,green,,,null,object_03a.png,object_05c.png,,,,,,,,,,
391.30000001192093,,rt_plussign_withcolor6,1145231,,,,green,,,50,object_03a.png,object_05c.png,,,,,,,,,,
null,,rt_thecrossant_black6,1146156,,,,black_plus_sign,,,null,,,1,,,,,,,1,,
null,,color_black6,1146260,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1149765,,,,black_plus_sign,,,null,object_01c.png,object_06a.png,,,,,,,,,,
null,,black_cross(without_color)6,1150700,,,,blue,,,null,object_01c.png,object_06a.png,,,,,,,,,,
null,,rt_plussign_withcolor6,1151203,,,,blue,,,null,object_01c.png,object_06a.png,,,,,,,,,,
1383.6000000238419,,rt_thecrossant_black6,1152276,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black6,1152380,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1155885,,,,black_plus_sign,,,null,object_10b.png,object_14b.png,,,,,,,,,,
null,,black_cross(without_color)6,1156851,,,,green,,,null,object_10b.png,object_14b.png,,,,,,,,,,
null,,rt_plussign_withcolor6,1157355,,,,green,,,null,object_10b.png,object_14b.png,,,,,,,,,,
2062.2000000476837,,rt_thecrossant_black6,1158398,,,,black_plus_sign,,,49,,,0,,,,,,,0.75,,
null,,warning_page,1163401,,,,warning,,,null,,,,,,,,,,,,
null,,color_black6,1163514,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1167019,,,,black_plus_sign,,,null,object_06b.png,object_14a.png,,,,,,,,,,
null,,black_cross(without_color)6,1168013,,,,green,,,null,object_06b.png,object_14a.png,,,,,,,,,,
null,,rt_plussign_withcolor6,1168516,,,,green,,,null,object_06b.png,object_14a.png,,,,,,,,,,
1629.5,,rt_thecrossant_black6,1169529,,,,black_plus_sign,,,50,,,1,,,,,,,0.8,,
null,,color_black6,1169633,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1173139,,,,black_plus_sign,,,null,object_06c.png,object_12b.png,,,,,,,,,,
null,,black_cross(without_color)6,1173952,,,,green,,,null,object_06c.png,object_12b.png,,,,,,,,,,
null,,rt_plussign_withcolor6,1174455,,,,green,,,null,object_06c.png,object_12b.png,,,,,,,,,,
1686.3999999761581,,rt_thecrossant_black6,1175651,,,,black_plus_sign,,,50,,,1,,,,,,,0.8333333333333334,,
null,,color_black6,1175754,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1179258,,,,black_plus_sign,,,null,object_15b.png,object_03b.png,,,,,,,,,,
null,,black_cross(without_color)6,1179768,,,,blue,,,null,object_15b.png,object_03b.png,,,,,,,,,,
null,,rt_plussign_withcolor6,1180271,,,,blue,,,null,object_15b.png,object_03b.png,,,,,,,,,,
1716.6000000238419,,rt_thecrossant_black6,1181770,,,,black_plus_sign,,,49,,,1,,,,,,,0.8571428571428571,,
null,,color_black6,1181877,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1185382,,,,black_plus_sign,,,null,object_12c.png,object_01b.png,,,,,,,,,,
null,,black_cross(without_color)6,1186401,,,,green,,,null,object_12c.png,object_01b.png,,,,,,,,,,
null,,rt_plussign_withcolor6,1186904,,,,green,,,null,object_12c.png,object_01b.png,,,,,,,,,,
1141.300000011921,,rt_thecrossant_black6,1187895,,,,black_plus_sign,,,50,,,1,,,,,,,0.875,,
null,,color_black6,1187999,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1191504,,,,black_plus_sign,,,null,object_05a.png,object_07a.png,,,,,,,,,,
null,,black_cross(without_color)6,1192504,,,,green,,,null,object_05a.png,object_07a.png,,,,,,,,,,
null,,rt_plussign_withcolor6,1193007,,,,green,,,null,object_05a.png,object_07a.png,,,,,,,,,,
null,,rt_thecrossant_black6,1194015,,,,black_plus_sign,,,null,,,,,,,,,,0.875,,
